,country,code,indicator,indicator_code,year,gdp 
14561,"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,2015,37917704900.0
14562,"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,2015,8556594871.0
14563,Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,2015,293482000000.0
14564,Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,2015,966029542.0
14565,Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,2015,1596800287.0
14566,Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,2015,54775994479.0
14567,Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,2015,71787351548.0
14568,Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,2015,87133000000.0
14569,Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,2015,3151910782.0
14570,Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,2015,4708336733.0
14571,Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,2015,19779150116.0
14572,Czech Republic,CZE,GDP (current US$),NY.GDP.MKTP.CD,2015,186830000000.0
14573,Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,2015,3360550000000.0
14574,Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2015,2430287967.0
14575,Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2015,540737037.0
14576,Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,2015,302673000000.0
14577,Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2015,71164825257.0
14578,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,2015,165979000000.0
14579,East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,2015,13294400000000.0
14580,Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2015,10295000000000.0
14581,East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2015,21911500000000.0
14582,Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,2015,2912080000000.0
14583,Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,2015,20447700000000.0
14584,Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,2015,99290381000.0
14585,"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,2015,332698000000.0
14586,Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,2015,11672100000000.0
14587,Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,2015,
14588,Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,2015,1195120000000.0
14589,Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,2015,23048864243.0
14590,Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,2015,64589334979.0
14591,European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,2015,13546900000000.0
14592,Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,2015,1710430000000.0
14593,Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,2015,234440000000.0
14594,Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,2015,4682546863.0
14595,France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2015,2438210000000.0
14596,Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2015,2518096286.0
14597,"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2015,316489900.0
14598,Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2015,14383107714.0
14599,United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2015,2928590000000.0
14600,Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2015,14953950557.0
14601,Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2015,48564863888.0
14602,Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,2015,
14603,Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2015,8794202444.0
14604,"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,2015,1354788659.0
14605,Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,2015,1047808175.0
14606,Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,2015,13185496836.0
14607,Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,2015,196591000000.0
14608,Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,2015,997007925.9
14609,Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,2015,2499115623.0
14610,Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,2015,62186186576.0
14611,Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,2015,5710000000.0
14612,Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,2015,3197220339.0
14613,High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,2015,48163900000000.0
14614,"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,2015,309384000000.0
14615,Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,2015,20979767785.0
14616,Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,2015,666053000000.0
14617,Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,2015,49530641704.0
14618,Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,2015,8724656126.0
14619,Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,2015,124530000000.0
14620,IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,2015,25946600000000.0
14621,IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,2015,28027200000000.0
14622,IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,2015,2093410000000.0
14623,IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,2015,1004140000000.0
14624,Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,2015,860854000000.0
14625,IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,2015,1081450000000.0
14626,Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,2015,6792417112.0
14627,India,IND,GDP (current US$),NY.GDP.MKTP.CD,2015,2103590000000.0
14628,Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,2015,
14629,Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,2015,291500000000.0
14630,"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,2015,384951000000.0
14631,Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,2015,177499000000.0
14632,Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,2015,17389101641.0
14633,Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,2015,299813000000.0
14634,Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2015,1835900000000.0
14635,Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2015,14187696311.0
14636,Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2015,38043450704.0
14637,Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2015,4389480000000.0
14638,Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2015,184388000000.0
14639,Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2015,64007750169.0
14640,Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2015,6678178340.0
14641,Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,2015,18049954289.0
14642,Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,2015,171117872.4
14643,St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,2015,923155555.6
14644,"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,2015,1465770000000.0
14645,Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,2015,114567000000.0
14646,Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,2015,4998230000000.0
14647,Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,2015,14390442307.0
14648,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2015,49939374833.0
14649,Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,2015,3177000000.0
14650,Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,2015,27842131480.0
14651,St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,2015,1808079889.0
14652,Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,2015,5520200000000.0
14653,Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,2015,954665000000.0
14654,Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2015,519125000000.0
14655,Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,2015,6268391521.0
14656,Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,2015,80604080689.0
14657,Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2015,5188160000000.0
14658,Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2015,27052600000000.0
14659,Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,2015,2372280099.0
14660,Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,2015,18470100000000.0
14661,Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,2015,41392396558.0
14662,Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2015,57744457955.0
14663,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2015,27090019663.0
14664,"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2015,45361678147.0
14665,St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,2015,
14666,Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,2015,101180000000.0
14667,Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2015,6261622101.0
14668,Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2015,7745231660.0
14669,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2015,11323023787.0
14670,Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,2015,4109424800.0
14671,Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,2015,3139160000000.0
14672,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2015,1170560000000.0
14673,Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,2015,184599600.0
14674,Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2015,26537400000000.0
14675,North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,2015,10064515432.0
14676,Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,2015,13104869674.0
14677,Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,2015,10682394998.0
14678,Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,2015,67822772707.0
14679,Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,2015,1435650000000.0
14680,Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,2015,4054712083.0
14681,Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,2015,11749620620.0
14682,Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,2015,931000000.0
14683,Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,2015,15950969019.0
14684,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2015,6166857629.0
14685,Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,2015,11692287066.0
14686,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,2015,6373212641.0
14687,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2015,301355000000.0
14688,North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,2015,19781300000000.0
14689,Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,2015,11272143550.0
14690,New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,2015,
14691,Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,2015,9667589437.0
14692,Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,2015,494583000000.0
14693,Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,2015,12756706583.0
14694,Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,2015,765265000000.0
14695,Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,2015,385802000000.0
14696,Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,2015,21410840909.0
14697,Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,2015,86779266.16
14698,New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,2015,177468000000.0
14699,OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,2015,47277400000000.0
14700,Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,2015,68400260078.0
14701,Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,2015,370370000000.0
14702,Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,2015,270556000000.0
14703,Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,2015,54091700000.0
14704,Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,2015,189805000000.0
14705,Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,2015,306446000000.0
14706,Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,2015,280376100.0
14707,Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,2015,21723531173.0
14708,Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,2015,477581000000.0
14709,Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,2015,1344300000000.0
14710,Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,2015,103376000000.0
14711,"Korea, Dem. People’s Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,2015,
14712,Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2015,199314000000.0
14713,Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2015,36164068797.0
14714,West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2015,12673000000.0
14715,Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2015,8895487244.0
14716,Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2015,44515300000000.0
14717,French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,2015,
14718,Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,2015,161740000000.0
14719,Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,2015,177893000000.0
14720,Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,2015,1363480000000.0
14721,Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,2015,8582588883.0
14722,South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,2015,2697260000000.0
14723,Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,2015,654270000000.0
14724,Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,2015,74294471279.0
14725,Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,2015,17774766636.0
14726,Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,2015,308004000000.0
14727,Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,2015,1154650069.0
14728,Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,2015,4218723875.0
14729,El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,2015,23438240000.0
14730,San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,2015,1419061356.0
14731,Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,2015,
14732,Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,2015,39628549950.0
14733,Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,2015,1652780000000.0
14734,South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,2015,11997800760.0
14735,Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,2015,1665850000000.0
14736,Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,2015,451053000000.0
14737,Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,2015,318266475.3
14738,Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,2015,4787367928.0
14739,Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,2015,88457167724.0
14740,Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,2015,43090173062.0
14741,Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,2015,505104000000.0
14742,Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,2015,4073390990.0
14743,Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,2015,
14744,Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,2015,1377495052.0
14745,Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,2015,
14746,Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,2015,893501650.0
14747,Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,2015,10950392220.0
14748,East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2015,13269000000000.0
14749,Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,2015,3617080000000.0
14750,Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,2015,4180866177.0
14751,Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2015,401296000000.0
14752,Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,2015,7854602392.0
14753,Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,2015,35799714286.0
14754,Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,2015,5291580000000.0
14755,Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,2015,1596658767.0
14756,Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,2015,1422830000000.0
14757,Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,2015,435438217.3
14758,South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,2015,2697260000000.0
14759,Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,2015,1665850000000.0
14760,Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,2015,25062893969.0
14761,Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,2015,43173480832.0
14762,Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,2015,859797000000.0
14763,Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,2015,35492074.22
14764,Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,2015,47378599025.0
14765,Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,2015,32124730771.0
14766,Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,2015,91030959455.0
14767,Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,2015,21344700000000.0
14768,Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,2015,53274304222.0
14769,United States,USA,GDP (current US$),NY.GDP.MKTP.CD,2015,18219300000000.0
14770,Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,2015,81847410182.0
14771,St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,2015,755400000.0
14772,"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,2015,
14773,British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,2015,
14774,Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,2015,3748000000.0
14775,Vietnam,VNM,GDP (current US$),NY.GDP.MKTP.CD,2015,193241000000.0
14776,Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,2015,759689950.9
14777,World,WLD,GDP (current US$),NY.GDP.MKTP.CD,2015,75198800000000.0
14778,Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,2015,788307330.6
14779,Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,2015,6442915788.0
14780,"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,2015,36976204506.0
14781,South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,2015,317621000000.0
14782,Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,2015,21243347377.0
14783,Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,2015,19963120600.0
14784,Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,2016,2965921788.0
14785,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,2016,19362642267.0
14786,Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,2016,101124000000.0
14787,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,2016,11861200797.0
14788,Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,2016,2896679212.0
14789,Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,2016,2463430000000.0
14790,United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,2016,357045000000.0
14791,Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,2016,557531000000.0
14792,Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,2016,10546135160.0
14793,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,2016,652000000.0
14794,Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,2016,1436585185.0
14795,Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,2016,1208850000000.0
14796,Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,2016,395228000000.0
14797,Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,2016,37867518957.0
14798,Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,2016,2959640987.0
14799,Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,2016,475901000000.0
14800,Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,2016,11821066153.0
14801,Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,2016,12822558022.0
14802,Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,2016,221415000000.0
14803,Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,2016,53785050339.0
14804,Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,2016,32250132979.0
14805,"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,2016,11938400000.0
14806,Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,2016,16913330694.0
14807,Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,2016,47722657821.0
14808,Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,2016,1775100000.0
14809,Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,2016,
14810,Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,2016,33941126194.0
14811,Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,2016,1795700000000.0
14812,Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,2016,4830000000.0
14813,Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,2016,11400854268.0
14814,Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,2016,2158972129.0
14815,Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,2016,15646316818.0
14816,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2016,1825018191.0
14817,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2016,1528240000000.0
14818,Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,2016,1317560000000.0
14819,Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,2016,671309000000.0
14820,Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,2016,
14821,Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,2016,250440000000.0
14822,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2016,11233300000000.0
14823,Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,2016,47964234560.0
14824,Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,2016,32643697596.0
14825,"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,2016,37134799975.0
14826,"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,2016,9041986778.0
14827,Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,2016,282825000000.0
14828,Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,2016,1012835518.0
14829,Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,2016,1662998678.0
14830,Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,2016,57157992434.0
14831,Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,2016,68222566249.0
14832,Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,2016,91370000000.0
14833,Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,2016,3122287933.0
14834,Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,2016,4898908676.0
14835,Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,2016,20890936462.0
14836,Czech Republic,CZE,GDP (current US$),NY.GDP.MKTP.CD,2016,195090000000.0
14837,Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,2016,3466790000000.0
14838,Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2016,2603554907.0
14839,Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2016,576229629.6
14840,Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,2016,313116000000.0
14841,Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2016,75704720190.0
14842,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,2016,160034000000.0
14843,East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,2016,13575600000000.0
14844,Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2016,10532700000000.0
14845,East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2016,22658400000000.0
14846,Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,2016,2767180000000.0
